,STATENAM,YEAR,CROP,PROD
2130,PUNJAB,1959,QSUGAR,430.657
2131,KARNATAKA,1959,QSUGAR,441.11
2132,PUNJAB,1960,QSUGAR,492.07199999999995
2133,ORISSA,1960,QSUGAR,74.375
2134,UTTAR_PRADESH,1960,QSUGAR,5451.695
2135,HARYANA,1960,QSUGAR,519.811
2136,RAJASTHAN,1960,QSUGAR,96.4
2137,ANDHRA_PRADESH,1960,QSUGAR,701.47
2138,WEST_BENGAL,1960,QSUGAR,205.7042
2139,MADHYA_PRADESH,1960,QSUGAR,135.7
2140,GUJARAT,1960,QSUGAR,129.8
2141,TAMIL_NADU,1960,QSUGAR,631.13
2142,MAHARASHTRA,1960,QSUGAR,1137.9
2143,KARNATAKA,1960,QSUGAR,518.44
2144,BIHAR,1960,QSUGAR,703.762
2145,HARYANA,1961,QSUGAR,502.941
2146,PUNJAB,1961,QSUGAR,378.96
2147,ANDHRA_PRADESH,1961,QSUGAR,671.69
2148,MADHYA_PRADESH,1961,QSUGAR,142.3
2149,RAJASTHAN,1961,QSUGAR,76.0
2150,WEST_BENGAL,1961,QSUGAR,181.5195
2151,TAMIL_NADU,1961,QSUGAR,581.76
2152,GUJARAT,1961,QSUGAR,114.1
2153,UTTAR_PRADESH,1961,QSUGAR,5121.332
2154,ORISSA,1961,QSUGAR,74.72800000000001
2155,BIHAR,1961,QSUGAR,632.98
2156,MAHARASHTRA,1961,QSUGAR,1133.4
2157,KARNATAKA,1961,QSUGAR,578.92
2158,BIHAR,1962,QSUGAR,487.726
2159,TAMIL_NADU,1962,QSUGAR,426.25
2160,MADHYA_PRADESH,1962,QSUGAR,144.9
2161,ORISSA,1962,QSUGAR,157.487
2162,WEST_BENGAL,1962,QSUGAR,135.5012
2163,UTTAR_PRADESH,1962,QSUGAR,4320.148
2164,ANDHRA_PRADESH,1962,QSUGAR,713.08
2165,KARNATAKA,1962,QSUGAR,581.04
2166,HARYANA,1962,QSUGAR,452.14099999999996
2167,MAHARASHTRA,1962,QSUGAR,995.2
2168,GUJARAT,1962,QSUGAR,107.6
2169,PUNJAB,1962,QSUGAR,348.528
2170,RAJASTHAN,1962,QSUGAR,79.9
2171,MADHYA_PRADESH,1963,QSUGAR,129.4
2172,WEST_BENGAL,1963,QSUGAR,153.0342
2173,PUNJAB,1963,QSUGAR,373.969
2174,RAJASTHAN,1963,QSUGAR,55.1
2175,ANDHRA_PRADESH,1963,QSUGAR,883.84
2176,UTTAR_PRADESH,1963,QSUGAR,4754.745
2177,KARNATAKA,1963,QSUGAR,697.7
2178,ORISSA,1963,QSUGAR,195.21099999999998
2179,TAMIL_NADU,1963,QSUGAR,574.27
2180,HARYANA,1963,QSUGAR,518.186
2181,MAHARASHTRA,1963,QSUGAR,1099.0
2182,GUJARAT,1963,QSUGAR,148.2
2183,BIHAR,1963,QSUGAR,516.465
2184,ANDHRA_PRADESH,1964,QSUGAR,981.33
2185,MAHARASHTRA,1964,QSUGAR,1206.9
2186,ORISSA,1964,QSUGAR,200.03
2187,GUJARAT,1964,QSUGAR,237.7
2188,PUNJAB,1964,QSUGAR,411.2
2189,HARYANA,1964,QSUGAR,674.0
2190,WEST_BENGAL,1964,QSUGAR,189.5764
2191,BIHAR,1964,QSUGAR,685.988
2192,UTTAR_PRADESH,1964,QSUGAR,5623.941
2193,KARNATAKA,1964,QSUGAR,674.8
2194,TAMIL_NADU,1964,QSUGAR,806.04
2195,RAJASTHAN,1964,QSUGAR,60.5
2196,MADHYA_PRADESH,1964,QSUGAR,179.4
2197,KARNATAKA,1965,QSUGAR,695.84
2198,MAHARASHTRA,1965,QSUGAR,1052.6
2199,UTTAR_PRADESH,1965,QSUGAR,5575.5423
2200,HARYANA,1965,QSUGAR,726.181
2201,ORISSA,1965,QSUGAR,229.63099999999997
2202,MADHYA_PRADESH,1965,QSUGAR,184.1
2203,RAJASTHAN,1965,QSUGAR,94.3
2204,ANDHRA_PRADESH,1965,QSUGAR,879.52
2205,WEST_BENGAL,1965,QSUGAR,178.6446
2206,BIHAR,1965,QSUGAR,604.499
2207,PUNJAB,1965,QSUGAR,539.0
2208,TAMIL_NADU,1965,QSUGAR,875.39
2209,GUJARAT,1965,QSUGAR,231.5
2210,BIHAR,1966,QSUGAR,445.434
2211,ANDHRA_PRADESH,1966,QSUGAR,637.59
2212,KARNATAKA,1966,QSUGAR,792.35
2213,UTTAR_PRADESH,1966,QSUGAR,4286.5706
2214,HARYANA,1966,QSUGAR,518.0
2215,ORISSA,1966,QSUGAR,176.916
2216,MADHYA_PRADESH,1966,QSUGAR,102.53
2217,MAHARASHTRA,1966,QSUGAR,1113.2
2218,GUJARAT,1966,QSUGAR,151.3
2219,TAMIL_NADU,1966,QSUGAR,760.05
2220,PUNJAB,1966,QSUGAR,411.0
2221,RAJASTHAN,1966,QSUGAR,39.3
2222,WEST_BENGAL,1966,QSUGAR,129.8544
2223,MADHYA_PRADESH,1967,QSUGAR,96.03
2224,RAJASTHAN,1967,QSUGAR,31.7
2225,BIHAR,1967,QSUGAR,403.102
2226,MAHARASHTRA,1967,QSUGAR,1130.7
2227,TAMIL_NADU,1967,QSUGAR,868.9
2228,ORISSA,1967,QSUGAR,180.92700000000002
2229,WEST_BENGAL,1967,QSUGAR,117.8767
2230,HARYANA,1967,QSUGAR,458.0
2231,GUJARAT,1967,QSUGAR,156.6
2232,KARNATAKA,1967,QSUGAR,865.6
2233,UTTAR_PRADESH,1967,QSUGAR,3727.3322
2234,ANDHRA_PRADESH,1967,QSUGAR,784.02
2235,PUNJAB,1967,QSUGAR,448.0
2236,HARYANA,1968,QSUGAR,610.0
2237,KARNATAKA,1968,QSUGAR,956.86
2238,ANDHRA_PRADESH,1968,QSUGAR,992.89
2239,WEST_BENGAL,1968,QSUGAR,147.5312
2240,PUNJAB,1968,QSUGAR,486.0
2241,UTTAR_PRADESH,1968,QSUGAR,4747.0472
2242,BIHAR,1968,QSUGAR,591.47
2243,MADHYA_PRADESH,1968,QSUGAR,141.98
2244,ORISSA,1968,QSUGAR,211.11
2245,TAMIL_NADU,1968,QSUGAR,1402.37
2246,RAJASTHAN,1968,QSUGAR,52.42
2247,MAHARASHTRA,1968,QSUGAR,1507.6
2248,GUJARAT,1968,QSUGAR,235.2
2249,WEST_BENGAL,1969,QSUGAR,183.4694
2250,TAMIL_NADU,1969,QSUGAR,1091.63
2251,RAJASTHAN,1969,QSUGAR,67.6
2252,UTTAR_PRADESH,1969,QSUGAR,6047.6324
2253,ANDHRA_PRADESH,1969,QSUGAR,847.73
2254,BIHAR,1969,QSUGAR,656.321
2255,PUNJAB,1969,QSUGAR,582.0
2256,HARYANA,1969,QSUGAR,752.0
2257,KARNATAKA,1969,QSUGAR,877.53
2258,MADHYA_PRADESH,1969,QSUGAR,169.1
2259,GUJARAT,1969,QSUGAR,276.2
2260,ORISSA,1969,QSUGAR,202.24400000000003
2261,MAHARASHTRA,1969,QSUGAR,1617.1
2262,MAHARASHTRA,1970,QSUGAR,1638.7
2263,GUJARAT,1970,QSUGAR,227.7
2264,ANDHRA_PRADESH,1970,QSUGAR,756.16
2265,PUNJAB,1970,QSUGAR,467.0
2266,TAMIL_NADU,1970,QSUGAR,939.1
2267,MADHYA_PRADESH,1970,QSUGAR,161.3
2268,HARYANA,1970,QSUGAR,703.0
2269,UTTAR_PRADESH,1970,QSUGAR,5410.1604
2270,BIHAR,1970,QSUGAR,614.495
2271,WEST_BENGAL,1970,QSUGAR,145.0786
2272,KARNATAKA,1970,QSUGAR,810.6
2273,ORISSA,1970,QSUGAR,171.518
2274,RAJASTHAN,1970,QSUGAR,112.5
2275,ORISSA,1971,QSUGAR,190.863
2276,PUNJAB,1971,QSUGAR,377.0
2277,GUJARAT,1971,QSUGAR,247.8
2278,MADHYA_PRADESH,1971,QSUGAR,143.8
2279,KARNATAKA,1971,QSUGAR,918.07
2280,TAMIL_NADU,1971,QSUGAR,1035.71
2281,MAHARASHTRA,1971,QSUGAR,1428.7
2282,BIHAR,1971,QSUGAR,446.60900000000004
2283,ANDHRA_PRADESH,1971,QSUGAR,975.17
2284,RAJASTHAN,1971,QSUGAR,120.3
2285,WEST_BENGAL,1971,QSUGAR,113.3116
2286,UTTAR_PRADESH,1971,QSUGAR,4935.3997
2287,HARYANA,1971,QSUGAR,496.0
2288,ANDHRA_PRADESH,1972,QSUGAR,872.52
2289,PUNJAB,1972,QSUGAR,458.0
2290,UTTAR_PRADESH,1972,QSUGAR,5672.7227
2291,HARYANA,1972,QSUGAR,522.219
2292,RAJASTHAN,1972,QSUGAR,134.2
2293,WEST_BENGAL,1972,QSUGAR,87.9272
2294,MADHYA_PRADESH,1972,QSUGAR,137.3
2295,BIHAR,1972,QSUGAR,475.185
2296,MAHARASHTRA,1972,QSUGAR,1449.0
2297,TAMIL_NADU,1972,QSUGAR,1211.26
2298,ORISSA,1972,QSUGAR,191.139
2299,GUJARAT,1972,QSUGAR,209.4
2300,KARNATAKA,1972,QSUGAR,902.64
2301,GUJARAT,1973,QSUGAR,304.5
2302,TAMIL_NADU,1973,QSUGAR,1818.29
2303,HARYANA,1973,QSUGAR,598.629
2304,ORISSA,1973,QSUGAR,240.63299999999998
2305,MAHARASHTRA,1973,QSUGAR,1543.5
2306,PUNJAB,1973,QSUGAR,529.0
2307,MADHYA_PRADESH,1973,QSUGAR,151.3
2308,RAJASTHAN,1973,QSUGAR,183.8
2309,WEST_BENGAL,1973,QSUGAR,112.329
2310,KARNATAKA,1973,QSUGAR,938.95
2311,UTTAR_PRADESH,1973,QSUGAR,6077.2475
2312,BIHAR,1973,QSUGAR,641.143
2313,ANDHRA_PRADESH,1973,QSUGAR,955.71
2314,ORISSA,1974,QSUGAR,275.0
2315,MADHYA_PRADESH,1974,QSUGAR,200.0
2316,PUNJAB,1974,QSUGAR,535.0
2317,RAJASTHAN,1974,QSUGAR,206.2
2318,GUJARAT,1974,QSUGAR,264.9
2319,BIHAR,1974,QSUGAR,555.859
2320,ANDHRA_PRADESH,1974,QSUGAR,1010.11
2321,WEST_BENGAL,1974,QSUGAR,141.2102
2322,HARYANA,1974,QSUGAR,600.127
2323,TAMIL_NADU,1974,QSUGAR,1459.26
2324,UTTAR_PRADESH,1974,QSUGAR,6546.5187
2325,KARNATAKA,1974,QSUGAR,957.67
2326,MAHARASHTRA,1974,QSUGAR,2032.7
2327,WEST_BENGAL,1975,QSUGAR,124.9203
2328,ANDHRA_PRADESH,1975,QSUGAR,927.78
2329,RAJASTHAN,1975,QSUGAR,152.56
2330,MADHYA_PRADESH,1975,QSUGAR,246.5
2331,GUJARAT,1975,QSUGAR,230.3
2332,TAMIL_NADU,1975,QSUGAR,1312.1
2333,UTTAR_PRADESH,1975,QSUGAR,6546.5187
2334,ORISSA,1975,QSUGAR,297.38
2335,HARYANA,1975,QSUGAR,670.8539999999999
2336,KARNATAKA,1975,QSUGAR,1023.25
2337,BIHAR,1975,QSUGAR,490.654
2338,PUNJAB,1975,QSUGAR,545.0
2339,MAHARASHTRA,1975,QSUGAR,2207.8
2340,UTTAR_PRADESH,1976,QSUGAR,6294.0126
2341,BIHAR,1976,QSUGAR,419.2
2342,ORISSA,1976,QSUGAR,276.98
2343,HARYANA,1976,QSUGAR,474.0
2344,ANDHRA_PRADESH,1976,QSUGAR,949.01
2345,KARNATAKA,1976,QSUGAR,958.44
2346,GUJARAT,1976,QSUGAR,517.0
2347,MADHYA_PRADESH,1976,QSUGAR,227.8
2348,MAHARASHTRA,1976,QSUGAR,2444.6
2349,WEST_BENGAL,1976,QSUGAR,115.3929
2350,TAMIL_NADU,1976,QSUGAR,1636.2
2351,PUNJAB,1976,QSUGAR,533.0
2352,RAJASTHAN,1976,QSUGAR,198.92
2353,GUJARAT,1977,QSUGAR,676.2
2354,ORISSA,1977,QSUGAR,260.0
2355,ANDHRA_PRADESH,1977,QSUGAR,1175.12
2356,TAMIL_NADU,1977,QSUGAR,1651.5
2357,PUNJAB,1977,QSUGAR,560.0
2358,RAJASTHAN,1977,QSUGAR,282.54
2359,MADHYA_PRADESH,1977,QSUGAR,168.8
2360,HARYANA,1977,QSUGAR,585.0
2361,MAHARASHTRA,1977,QSUGAR,2742.2
2362,BIHAR,1977,QSUGAR,522.5
2363,KARNATAKA,1977,QSUGAR,1238.12
2364,WEST_BENGAL,1977,QSUGAR,134.6764
2365,UTTAR_PRADESH,1977,QSUGAR,7410.1412
2366,HARYANA,1978,QSUGAR,474.0
2367,RAJASTHAN,1978,QSUGAR,219.22
2368,UTTAR_PRADESH,1978,QSUGAR,6037.4468
2369,WEST_BENGAL,1978,QSUGAR,116.0105
2370,MAHARASHTRA,1978,QSUGAR,2579.5
2371,TAMIL_NADU,1978,QSUGAR,1861.3
2372,ANDHRA_PRADESH,1978,QSUGAR,859.09
2373,KARNATAKA,1978,QSUGAR,1119.69
2374,GUJARAT,1978,QSUGAR,328.7
2375,BIHAR,1978,QSUGAR,356.9
2376,MADHYA_PRADESH,1978,QSUGAR,179.0
2377,ORISSA,1978,QSUGAR,280.97
2378,PUNJAB,1978,QSUGAR,521.0
2379,TAMIL_NADU,1979,QSUGAR,1539.4
2380,MAHARASHTRA,1979,QSUGAR,1981.8999
2381,BIHAR,1979,QSUGAR,391.6
2382,PUNJAB,1979,QSUGAR,316.0
2383,HARYANA,1979,QSUGAR,269.0
2384,GUJARAT,1979,QSUGAR,319.2
2385,MADHYA_PRADESH,1979,QSUGAR,111.1996
2386,WEST_BENGAL,1979,QSUGAR,71.4251
2387,KARNATAKA,1979,QSUGAR,967.0001
2388,ANDHRA_PRADESH,1979,QSUGAR,719.3606
2389,UTTAR_PRADESH,1979,QSUGAR,4978.0481
2390,RAJASTHAN,1979,QSUGAR,115.9997
2391,ORISSA,1979,QSUGAR,285.3
2392,ANDHRA_PRADESH,1980,QSUGAR,858.757
2393,PUNJAB,1980,QSUGAR,337.0
2394,ORISSA,1980,QSUGAR,306.0
2395,KARNATAKA,1980,QSUGAR,1242.0999
2396,TAMIL_NADU,1980,QSUGAR,1857.0
2397,MAHARASHTRA,1980,QSUGAR,2359.1001
2398,UTTAR_PRADESH,1980,QSUGAR,6146.1718
2399,RAJASTHAN,1980,QSUGAR,116.3999
2400,MADHYA_PRADESH,1980,QSUGAR,107.2002
2401,HARYANA,1980,QSUGAR,282.0
2402,WEST_BENGAL,1980,QSUGAR,86.6751
2403,BIHAR,1980,QSUGAR,348.2
2404,GUJARAT,1980,QSUGAR,443.5
2405,MADHYA_PRADESH,1981,QSUGAR,121.0002
2406,RAJASTHAN,1981,QSUGAR,143.7
2407,PUNJAB,1981,QSUGAR,545.0
2408,GUJARAT,1981,QSUGAR,502.3002
2409,BIHAR,1981,QSUGAR,419.4
2410,ORISSA,1981,QSUGAR,314.418
2411,KARNATAKA,1981,QSUGAR,1428.5999
2412,MAHARASHTRA,1981,QSUGAR,2878.0
2413,TAMIL_NADU,1981,QSUGAR,2020.7998
2414,HARYANA,1981,QSUGAR,379.0
2415,ANDHRA_PRADESH,1981,QSUGAR,1277.971
2416,UTTAR_PRADESH,1981,QSUGAR,7293.9669
2417,WEST_BENGAL,1981,QSUGAR,141.0999
2418,WEST_BENGAL,1982,QSUGAR,159.95600000000002
2419,GUJARAT,1982,QSUGAR,669.5401
2420,RAJASTHAN,1982,QSUGAR,142.9898
2421,HARYANA,1982,QSUGAR,352.0
2422,MADHYA_PRADESH,1982,QSUGAR,135.6401
2423,BIHAR,1982,QSUGAR,443.8716
2424,KARNATAKA,1982,QSUGAR,1491.6
2425,ANDHRA_PRADESH,1982,QSUGAR,1076.7601
2426,MAHARASHTRA,1982,QSUGAR,3136.0298
2427,TAMIL_NADU,1982,QSUGAR,1521.0
2428,ORISSA,1982,QSUGAR,316.94
2429,PUNJAB,1982,QSUGAR,562.0
2430,UTTAR_PRADESH,1982,QSUGAR,7932.1446
2431,MADHYA_PRADESH,1983,QSUGAR,222.6002
2432,UTTAR_PRADESH,1983,QSUGAR,7569.2579
2433,WEST_BENGAL,1983,QSUGAR,102.23700000000001
2434,HARYANA,1983,QSUGAR,370.0
2435,KARNATAKA,1983,QSUGAR,1341.2
2436,ORISSA,1983,QSUGAR,286.19
2437,RAJASTHAN,1983,QSUGAR,148.5302
2438,TAMIL_NADU,1983,QSUGAR,1451.95
2439,MAHARASHTRA,1983,QSUGAR,2654.91
2440,GUJARAT,1983,QSUGAR,774.6301
2441,BIHAR,1983,QSUGAR,388.4645
2442,ANDHRA_PRADESH,1983,QSUGAR,827.4525
2443,PUNJAB,1983,QSUGAR,481.0
2444,MADHYA_PRADESH,1984,QSUGAR,174.1
2445,MAHARASHTRA,1984,QSUGAR,2846.513063
2446,UTTAR_PRADESH,1984,QSUGAR,7030.718000000001
2447,ANDHRA_PRADESH,1984,QSUGAR,880.056988
2448,TAMIL_NADU,1984,QSUGAR,1904.315
2449,KARNATAKA,1984,QSUGAR,1439.0
2450,HARYANA,1984,QSUGAR,549.0
2451,WEST_BENGAL,1984,QSUGAR,76.993
2452,PUNJAB,1984,QSUGAR,389.0
2453,GUJARAT,1984,QSUGAR,758.2
2454,RAJASTHAN,1984,QSUGAR,135.499
2455,BIHAR,1984,QSUGAR,377.9057
2456,ORISSA,1984,QSUGAR,370.0
2457,HARYANA,1985,QSUGAR,528.0
2458,TAMIL_NADU,1985,QSUGAR,2033.5079999999998
2459,MADHYA_PRADESH,1985,QSUGAR,121.8
2460,KARNATAKA,1985,QSUGAR,1257.4
2461,UTTAR_PRADESH,1985,QSUGAR,7305.358
2462,ORISSA,1985,QSUGAR,370.0
2463,WEST_BENGAL,1985,QSUGAR,83.625
2464,BIHAR,1985,QSUGAR,393.6982
2465,ANDHRA_PRADESH,1985,QSUGAR,855.616033
2466,MAHARASHTRA,1985,QSUGAR,2559.185443
2467,GUJARAT,1985,QSUGAR,649.0
2468,PUNJAB,1985,QSUGAR,433.0
2469,RAJASTHAN,1985,QSUGAR,97.15899999999999
2470,PUNJAB,1986,QSUGAR,538.0
2471,RAJASTHAN,1986,QSUGAR,126.4249
2472,HARYANA,1986,QSUGAR,667.0
2473,MADHYA_PRADESH,1986,QSUGAR,177.0
2474,MAHARASHTRA,1986,QSUGAR,2255.426839
2475,TAMIL_NADU,1986,QSUGAR,1994.16
2476,ANDHRA_PRADESH,1986,QSUGAR,792.0093730000001
2477,GUJARAT,1986,QSUGAR,556.6
2478,WEST_BENGAL,1986,QSUGAR,75.73899999999999
2479,ORISSA,1986,QSUGAR,284.8
2480,UTTAR_PRADESH,1986,QSUGAR,8524.73
2481,KARNATAKA,1986,QSUGAR,1401.5
2482,BIHAR,1986,QSUGAR,372.9108
2483,UTTAR_PRADESH,1987,QSUGAR,9471.287
2484,PUNJAB,1987,QSUGAR,500.0
2485,BIHAR,1987,QSUGAR,372.9108
2486,MAHARASHTRA,1987,QSUGAR,2700.393193
2487,ANDHRA_PRADESH,1987,QSUGAR,878.451531
2488,KARNATAKA,1987,QSUGAR,1451.7
2489,TAMIL_NADU,1987,QSUGAR,2009.22
2490,HARYANA,1987,QSUGAR,525.999
2491,GUJARAT,1987,QSUGAR,607.8
2492,RAJASTHAN,1987,QSUGAR,96.74700000000001
2493,ORISSA,1987,QSUGAR,284.8
2494,MADHYA_PRADESH,1987,QSUGAR,233.9
2495,WEST_BENGAL,1987,QSUGAR,75.73899999999999
2496,BIHAR,1956,QPOTATO,291.57
2497,HARYANA,1956,QPOTATO,35.561
2498,WEST_BENGAL,1956,QPOTATO,313.61199960000005
2499,MADHYA_PRADESH,1956,QPOTATO,337.668
2500,KARNATAKA,1956,QPOTATO,0.0
2501,UTTAR_PRADESH,1956,QPOTATO,591.5169999999999
2502,GUJARAT,1956,QPOTATO,0.0
2503,RAJASTHAN,1956,QPOTATO,0.0
2504,ORISSA,1956,QPOTATO,27.98
2505,ANDHRA_PRADESH,1956,QPOTATO,0.0
2506,PUNJAB,1956,QPOTATO,74.376
2507,MAHARASHTRA,1956,QPOTATO,0.0
2508,TAMIL_NADU,1956,QPOTATO,0.0
2509,MADHYA_PRADESH,1957,QPOTATO,337.668
2510,MAHARASHTRA,1957,QPOTATO,0.0
2511,WEST_BENGAL,1957,QPOTATO,395.7261152
2512,UTTAR_PRADESH,1957,QPOTATO,701.69
2513,HARYANA,1957,QPOTATO,35.46
2514,ORISSA,1957,QPOTATO,32.03
2515,TAMIL_NADU,1957,QPOTATO,0.0
2516,ANDHRA_PRADESH,1957,QPOTATO,0.0
2517,GUJARAT,1957,QPOTATO,0.0
2518,KARNATAKA,1957,QPOTATO,0.0
2519,RAJASTHAN,1957,QPOTATO,0.0
2520,BIHAR,1957,QPOTATO,280.41700000000003
2521,PUNJAB,1957,QPOTATO,92.054
2522,BIHAR,1958,QPOTATO,411.034
2523,HARYANA,1958,QPOTATO,33.936
2524,ANDHRA_PRADESH,1958,QPOTATO,0.0
2525,WEST_BENGAL,1958,QPOTATO,450.6558242
2526,GUJARAT,1958,QPOTATO,0.0
2527,TAMIL_NADU,1958,QPOTATO,0.0
2528,UTTAR_PRADESH,1958,QPOTATO,771.322
2529,KARNATAKA,1958,QPOTATO,0.0
2530,MADHYA_PRADESH,1958,QPOTATO,337.668
2531,RAJASTHAN,1958,QPOTATO,0.0
2532,PUNJAB,1958,QPOTATO,110.852
2533,ORISSA,1958,QPOTATO,35.214
2534,MAHARASHTRA,1958,QPOTATO,0.0
2535,RAJASTHAN,1959,QPOTATO,0.0
2536,HARYANA,1959,QPOTATO,46.636
2537,MADHYA_PRADESH,1959,QPOTATO,337.668
2538,BIHAR,1959,QPOTATO,476.33
2539,UTTAR_PRADESH,1959,QPOTATO,840.387
2540,WEST_BENGAL,1959,QPOTATO,669.5575781
2541,ANDHRA_PRADESH,1959,QPOTATO,0.0
2542,GUJARAT,1959,QPOTATO,0.0
2543,ORISSA,1959,QPOTATO,27.098000000000003
2544,TAMIL_NADU,1959,QPOTATO,0.0
2545,MAHARASHTRA,1959,QPOTATO,0.0
2546,PUNJAB,1959,QPOTATO,119.285
2547,KARNATAKA,1959,QPOTATO,0.0
2548,PUNJAB,1960,QPOTATO,119.794
2549,ORISSA,1960,QPOTATO,28.758000000000003
2550,UTTAR_PRADESH,1960,QPOTATO,774.423
2551,HARYANA,1960,QPOTATO,47.751999999999995
2552,RAJASTHAN,1960,QPOTATO,0.0
2553,ANDHRA_PRADESH,1960,QPOTATO,0.0
2554,WEST_BENGAL,1960,QPOTATO,582.8135897999999
2555,MADHYA_PRADESH,1960,QPOTATO,337.668
2556,GUJARAT,1960,QPOTATO,0.0
2557,TAMIL_NADU,1960,QPOTATO,0.0
2558,MAHARASHTRA,1960,QPOTATO,0.0
2559,KARNATAKA,1960,QPOTATO,0.0
2560,BIHAR,1960,QPOTATO,571.22
2561,HARYANA,1961,QPOTATO,43.995
2562,PUNJAB,1961,QPOTATO,99.166
2563,ANDHRA_PRADESH,1961,QPOTATO,0.0
2564,MADHYA_PRADESH,1961,QPOTATO,337.668
2565,RAJASTHAN,1961,QPOTATO,0.0
2566,WEST_BENGAL,1961,QPOTATO,729.7563597
2567,TAMIL_NADU,1961,QPOTATO,0.0
2568,GUJARAT,1961,QPOTATO,0.0
2569,UTTAR_PRADESH,1961,QPOTATO,643.866
2570,ORISSA,1961,QPOTATO,32.154
2571,BIHAR,1961,QPOTATO,454.80400000000003
2572,MAHARASHTRA,1961,QPOTATO,0.0
2573,KARNATAKA,1961,QPOTATO,0.0
2574,BIHAR,1962,QPOTATO,831.238
2575,TAMIL_NADU,1962,QPOTATO,0.0
2576,MADHYA_PRADESH,1962,QPOTATO,337.668
2577,ORISSA,1962,QPOTATO,50.513999999999996
2578,WEST_BENGAL,1962,QPOTATO,799.8088516
2579,UTTAR_PRADESH,1962,QPOTATO,798.3539999999999
2580,ANDHRA_PRADESH,1962,QPOTATO,0.0
2581,KARNATAKA,1962,QPOTATO,0.0
2582,HARYANA,1962,QPOTATO,62.791000000000004
2583,MAHARASHTRA,1962,QPOTATO,0.0
2584,GUJARAT,1962,QPOTATO,0.0
2585,PUNJAB,1962,QPOTATO,180.553
2586,RAJASTHAN,1962,QPOTATO,0.0
2587,MADHYA_PRADESH,1963,QPOTATO,337.668
2588,WEST_BENGAL,1963,QPOTATO,535.0297521000001
2589,PUNJAB,1963,QPOTATO,160.333
2590,RAJASTHAN,1963,QPOTATO,0.0
2591,ANDHRA_PRADESH,1963,QPOTATO,0.0
2592,UTTAR_PRADESH,1963,QPOTATO,534.5880000000001
2593,KARNATAKA,1963,QPOTATO,0.0
2594,ORISSA,1963,QPOTATO,109.2
2595,TAMIL_NADU,1963,QPOTATO,0.0
2596,HARYANA,1963,QPOTATO,60.455
2597,MAHARASHTRA,1963,QPOTATO,0.0
2598,GUJARAT,1963,QPOTATO,0.0
2599,BIHAR,1963,QPOTATO,678.788
2600,ANDHRA_PRADESH,1964,QPOTATO,0.0
2601,MAHARASHTRA,1964,QPOTATO,0.0
2602,ORISSA,1964,QPOTATO,198.19299999999998
2603,GUJARAT,1964,QPOTATO,0.0
2604,PUNJAB,1964,QPOTATO,183.1
2605,HARYANA,1964,QPOTATO,67.4
2606,WEST_BENGAL,1964,QPOTATO,795.8011522
2607,BIHAR,1964,QPOTATO,719.8480000000001
2608,UTTAR_PRADESH,1964,QPOTATO,1063.381
2609,KARNATAKA,1964,QPOTATO,0.0
2610,TAMIL_NADU,1964,QPOTATO,0.0
2611,RAJASTHAN,1964,QPOTATO,0.0
2612,MADHYA_PRADESH,1964,QPOTATO,337.668
2613,KARNATAKA,1965,QPOTATO,0.0
2614,MAHARASHTRA,1965,QPOTATO,0.0
2615,UTTAR_PRADESH,1965,QPOTATO,1295.516
2616,HARYANA,1965,QPOTATO,111.0
2617,ORISSA,1965,QPOTATO,287.325
2618,MADHYA_PRADESH,1965,QPOTATO,337.668
2619,RAJASTHAN,1965,QPOTATO,0.0
2620,ANDHRA_PRADESH,1965,QPOTATO,0.0
2621,WEST_BENGAL,1965,QPOTATO,859.4837348
2622,BIHAR,1965,QPOTATO,788.3960000000001
2623,PUNJAB,1965,QPOTATO,210.0
2624,TAMIL_NADU,1965,QPOTATO,0.0
2625,GUJARAT,1965,QPOTATO,0.0
2626,BIHAR,1966,QPOTATO,764.9689999999999
2627,ANDHRA_PRADESH,1966,QPOTATO,0.0
2628,KARNATAKA,1966,QPOTATO,0.0
2629,UTTAR_PRADESH,1966,QPOTATO,827.25
2630,HARYANA,1966,QPOTATO,77.7
2631,ORISSA,1966,QPOTATO,383.645
2632,MADHYA_PRADESH,1966,QPOTATO,337.668
2633,MAHARASHTRA,1966,QPOTATO,0.0
2634,GUJARAT,1966,QPOTATO,0.0
2635,TAMIL_NADU,1966,QPOTATO,0.0
2636,PUNJAB,1966,QPOTATO,172.085
2637,RAJASTHAN,1966,QPOTATO,0.0
2638,WEST_BENGAL,1966,QPOTATO,641.8402573
2639,MADHYA_PRADESH,1967,QPOTATO,337.668
2640,RAJASTHAN,1967,QPOTATO,0.0
2641,BIHAR,1967,QPOTATO,784.565
2642,MAHARASHTRA,1967,QPOTATO,0.0
2643,TAMIL_NADU,1967,QPOTATO,0.0
2644,ORISSA,1967,QPOTATO,372.13699999999994
2645,WEST_BENGAL,1967,QPOTATO,642.4900881
2646,HARYANA,1967,QPOTATO,76.0
2647,GUJARAT,1967,QPOTATO,0.0
2648,KARNATAKA,1967,QPOTATO,0.0
2649,UTTAR_PRADESH,1967,QPOTATO,1389.039
2650,ANDHRA_PRADESH,1967,QPOTATO,0.0
2651,PUNJAB,1967,QPOTATO,161.509
2652,HARYANA,1968,QPOTATO,78.3
2653,KARNATAKA,1968,QPOTATO,0.0
2654,ANDHRA_PRADESH,1968,QPOTATO,0.0
2655,WEST_BENGAL,1968,QPOTATO,858.217
