,STATENAM,YEAR,CROP,AREA
2267,MADHYA_PRADESH,1970,ASUGAR,60.62
2268,HARYANA,1970,ASUGAR,154.0
2269,UTTAR_PRADESH,1970,ASUGAR,1345.194
2270,BIHAR,1970,ASUGAR,162.091
2271,WEST_BENGAL,1970,ASUGAR,31.04
2272,KARNATAKA,1970,ASUGAR,103.81
2273,ORISSA,1970,ASUGAR,30.184
2274,RAJASTHAN,1970,ASUGAR,38.0
2275,ORISSA,1971,ASUGAR,30.61
2276,PUNJAB,1971,ASUGAR,96.3
2277,GUJARAT,1971,ASUGAR,41.9
2278,MADHYA_PRADESH,1971,ASUGAR,51.96
2279,KARNATAKA,1971,ASUGAR,103.88
2280,TAMIL_NADU,1971,ASUGAR,116.55
2281,MAHARASHTRA,1971,ASUGAR,193.5
2282,BIHAR,1971,ASUGAR,141.861
2283,ANDHRA_PRADESH,1971,ASUGAR,99.68
2284,RAJASTHAN,1971,ASUGAR,28.0
2285,WEST_BENGAL,1971,ASUGAR,23.92
2286,UTTAR_PRADESH,1971,ASUGAR,1274.139
2287,HARYANA,1971,ASUGAR,112.0
2288,ANDHRA_PRADESH,1972,ASUGAR,110.53
2289,PUNJAB,1972,ASUGAR,97.0
2290,UTTAR_PRADESH,1972,ASUGAR,1337.065
2291,HARYANA,1972,ASUGAR,118.6
2292,RAJASTHAN,1972,ASUGAR,34.0
2293,WEST_BENGAL,1972,ASUGAR,20.59
2294,MADHYA_PRADESH,1972,ASUGAR,51.94
2295,BIHAR,1972,ASUGAR,134.341
2296,MAHARASHTRA,1972,ASUGAR,205.5
2297,TAMIL_NADU,1972,ASUGAR,143.94
2298,ORISSA,1972,ASUGAR,30.648000000000003
2299,GUJARAT,1972,ASUGAR,45.7
2300,KARNATAKA,1972,ASUGAR,103.3
2301,GUJARAT,1973,ASUGAR,57.2
2302,TAMIL_NADU,1973,ASUGAR,186.23
2303,HARYANA,1973,ASUGAR,145.0
2304,ORISSA,1973,ASUGAR,40.97
2305,MAHARASHTRA,1973,ASUGAR,214.5
2306,PUNJAB,1973,ASUGAR,101.0
2307,MADHYA_PRADESH,1973,ASUGAR,45.03
2308,RAJASTHAN,1973,ASUGAR,40.0
2309,WEST_BENGAL,1973,ASUGAR,23.25
2310,KARNATAKA,1973,ASUGAR,113.24
2311,UTTAR_PRADESH,1973,ASUGAR,1472.7279999999998
2312,BIHAR,1973,ASUGAR,197.208
2313,ANDHRA_PRADESH,1973,ASUGAR,142.08
2314,ORISSA,1974,ASUGAR,44.0
2315,MADHYA_PRADESH,1974,ASUGAR,67.23
2316,PUNJAB,1974,ASUGAR,109.0
2317,RAJASTHAN,1974,ASUGAR,50.0
2318,GUJARAT,1974,ASUGAR,53.1
2319,BIHAR,1974,ASUGAR,140.28799999999998
2320,ANDHRA_PRADESH,1974,ASUGAR,162.08
2321,WEST_BENGAL,1974,ASUGAR,28.5
2322,HARYANA,1974,ASUGAR,166.0
2323,TAMIL_NADU,1974,ASUGAR,160.42
2324,UTTAR_PRADESH,1974,ASUGAR,1563.256
2325,KARNATAKA,1974,ASUGAR,124.86
2326,MAHARASHTRA,1974,ASUGAR,247.5
2327,WEST_BENGAL,1975,ASUGAR,27.07
2328,ANDHRA_PRADESH,1975,ASUGAR,146.26
2329,RAJASTHAN,1975,ASUGAR,40.1
2330,MADHYA_PRADESH,1975,ASUGAR,80.94
2331,GUJARAT,1975,ASUGAR,48.2
2332,TAMIL_NADU,1975,ASUGAR,128.2
2333,UTTAR_PRADESH,1975,ASUGAR,1543.256
2334,ORISSA,1975,ASUGAR,45.355
2335,HARYANA,1975,ASUGAR,148.7
2336,KARNATAKA,1975,ASUGAR,136.81
2337,BIHAR,1975,ASUGAR,133.67600000000002
2338,PUNJAB,1975,ASUGAR,102.0
2339,MAHARASHTRA,1975,ASUGAR,267.8
2340,UTTAR_PRADESH,1976,ASUGAR,1411.8729999999998
2341,BIHAR,1976,ASUGAR,136.0
2342,ORISSA,1976,ASUGAR,45.183
2343,HARYANA,1976,ASUGAR,105.0
2344,ANDHRA_PRADESH,1976,ASUGAR,155.16
2345,KARNATAKA,1976,ASUGAR,143.42
2346,GUJARAT,1976,ASUGAR,66.3
2347,MADHYA_PRADESH,1976,ASUGAR,86.14
2348,MAHARASHTRA,1976,ASUGAR,298.0
2349,WEST_BENGAL,1976,ASUGAR,25.89
2350,TAMIL_NADU,1976,ASUGAR,154.3
2351,PUNJAB,1976,ASUGAR,99.0
2352,RAJASTHAN,1976,ASUGAR,44.2
2353,GUJARAT,1977,ASUGAR,81.5
2354,ORISSA,1977,ASUGAR,43.0
2355,ANDHRA_PRADESH,1977,ASUGAR,169.97
2356,TAMIL_NADU,1977,ASUGAR,167.4
2357,PUNJAB,1977,ASUGAR,101.0
2358,RAJASTHAN,1977,ASUGAR,61.0
2359,MADHYA_PRADESH,1977,ASUGAR,56.11
2360,HARYANA,1977,ASUGAR,125.0
2361,MAHARASHTRA,1977,ASUGAR,319.5
2362,BIHAR,1977,ASUGAR,140.0
2363,KARNATAKA,1977,ASUGAR,159.03
2364,WEST_BENGAL,1977,ASUGAR,27.64
2365,UTTAR_PRADESH,1977,ASUGAR,1580.0529999999999
2366,HARYANA,1978,ASUGAR,124.0
2367,RAJASTHAN,1978,ASUGAR,59.3
2368,UTTAR_PRADESH,1978,ASUGAR,1589.106
2369,WEST_BENGAL,1978,ASUGAR,24.92
2370,MAHARASHTRA,1978,ASUGAR,311.7
2371,TAMIL_NADU,1978,ASUGAR,154.4
2372,ANDHRA_PRADESH,1978,ASUGAR,140.83
2373,KARNATAKA,1978,ASUGAR,154.64
2374,GUJARAT,1978,ASUGAR,57.9
2375,BIHAR,1978,ASUGAR,132.0
2376,MADHYA_PRADESH,1978,ASUGAR,62.2
2377,ORISSA,1978,ASUGAR,44.993
2378,PUNJAB,1978,ASUGAR,93.0
2379,TAMIL_NADU,1979,ASUGAR,149.4000019
2380,MAHARASHTRA,1979,ASUGAR,222.0000037
2381,BIHAR,1979,ASUGAR,119.0
2382,PUNJAB,1979,ASUGAR,64.0
2383,HARYANA,1979,ASUGAR,83.0
2384,GUJARAT,1979,ASUGAR,56.9000007
2385,MADHYA_PRADESH,1979,ASUGAR,51.3999997
2386,WEST_BENGAL,1979,ASUGAR,14.6
2387,KARNATAKA,1979,ASUGAR,135.30000080000002
2388,ANDHRA_PRADESH,1979,ASUGAR,99.02381770000001
2389,UTTAR_PRADESH,1979,ASUGAR,1344.5
2390,RAJASTHAN,1979,ASUGAR,33.800000399999995
2391,ORISSA,1979,ASUGAR,46.5
2392,ANDHRA_PRADESH,1980,ASUGAR,115.41156229999999
2393,PUNJAB,1980,ASUGAR,61.0
2394,ORISSA,1980,ASUGAR,48.6
2395,KARNATAKA,1980,ASUGAR,156.4999976
2396,TAMIL_NADU,1980,ASUGAR,183.0000003
2397,MAHARASHTRA,1980,ASUGAR,255.499997
2398,UTTAR_PRADESH,1980,ASUGAR,1316.4129999999998
2399,RAJASTHAN,1980,ASUGAR,29.499999600000006
2400,MADHYA_PRADESH,1980,ASUGAR,39.0999995
2401,HARYANA,1980,ASUGAR,67.0
2402,WEST_BENGAL,1980,ASUGAR,14.31
2403,BIHAR,1980,ASUGAR,109.0
2404,GUJARAT,1980,ASUGAR,74.9000011
2405,MADHYA_PRADESH,1981,ASUGAR,42.599999600000004
2406,RAJASTHAN,1981,ASUGAR,37.1000006
2407,PUNJAB,1981,ASUGAR,94.0
2408,GUJARAT,1981,ASUGAR,84.30000090000001
2409,BIHAR,1981,ASUGAR,136.054
2410,ORISSA,1981,ASUGAR,48.253
2411,KARNATAKA,1981,ASUGAR,175.3000006
2412,MAHARASHTRA,1981,ASUGAR,297.09999910000005
2413,TAMIL_NADU,1981,ASUGAR,201.3000035
2414,HARYANA,1981,ASUGAR,90.0
2415,ANDHRA_PRADESH,1981,ASUGAR,156.6424303
2416,UTTAR_PRADESH,1981,ASUGAR,1581.7120000000002
2417,WEST_BENGAL,1981,ASUGAR,23.0000003
2418,WEST_BENGAL,1982,ASUGAR,31.118000000000002
2419,GUJARAT,1982,ASUGAR,95.2000019
2420,RAJASTHAN,1982,ASUGAR,38.1000004
2421,HARYANA,1982,ASUGAR,89.0
2422,MADHYA_PRADESH,1982,ASUGAR,47.2
2423,BIHAR,1982,ASUGAR,130.42600000000002
2424,KARNATAKA,1982,ASUGAR,187.09999960000002
2425,ANDHRA_PRADESH,1982,ASUGAR,147.9255449
2426,MAHARASHTRA,1982,ASUGAR,325.799999
2427,TAMIL_NADU,1982,ASUGAR,174.500002
2428,ORISSA,1982,ASUGAR,51.18
2429,PUNJAB,1982,ASUGAR,92.0
2430,UTTAR_PRADESH,1982,ASUGAR,1745.559
2431,MADHYA_PRADESH,1983,ASUGAR,70.0000012
2432,UTTAR_PRADESH,1983,ASUGAR,1649.776
2433,WEST_BENGAL,1983,ASUGAR,20.271
2434,HARYANA,1983,ASUGAR,83.0
2435,KARNATAKA,1983,ASUGAR,183.3000038
2436,ORISSA,1983,ASUGAR,42.27
2437,RAJASTHAN,1983,ASUGAR,33.6000008
2438,TAMIL_NADU,1983,ASUGAR,157.40000080000002
2439,MAHARASHTRA,1983,ASUGAR,294.0000037
2440,GUJARAT,1983,ASUGAR,102.5999999
2441,BIHAR,1983,ASUGAR,127.58
2442,ANDHRA_PRADESH,1983,ASUGAR,122.7337449
2443,PUNJAB,1983,ASUGAR,73.0
2444,MADHYA_PRADESH,1984,ASUGAR,53.6
2445,MAHARASHTRA,1984,ASUGAR,292.6
2446,UTTAR_PRADESH,1984,ASUGAR,1536.229
2447,ANDHRA_PRADESH,1984,ASUGAR,121.3
2448,TAMIL_NADU,1984,ASUGAR,166.98
2449,KARNATAKA,1984,ASUGAR,187.41099999999997
2450,HARYANA,1984,ASUGAR,123.0
2451,WEST_BENGAL,1984,ASUGAR,13.385
2452,PUNJAB,1984,ASUGAR,69.0
2453,GUJARAT,1984,ASUGAR,103.3
2454,RAJASTHAN,1984,ASUGAR,30.003
2455,BIHAR,1984,ASUGAR,111.791
2456,ORISSA,1984,ASUGAR,57.0
2457,HARYANA,1985,ASUGAR,105.0
2458,TAMIL_NADU,1985,ASUGAR,188.015
2459,MADHYA_PRADESH,1985,ASUGAR,37.2
2460,KARNATAKA,1985,ASUGAR,160.43200000000002
2461,UTTAR_PRADESH,1985,ASUGAR,1490.408
2462,ORISSA,1985,ASUGAR,57.8
2463,WEST_BENGAL,1985,ASUGAR,12.597999999999999
2464,BIHAR,1985,ASUGAR,118.99600000000001
2465,ANDHRA_PRADESH,1985,ASUGAR,112.0
2466,MAHARASHTRA,1985,ASUGAR,265.3
2467,GUJARAT,1985,ASUGAR,90.8
2468,PUNJAB,1985,ASUGAR,67.0
2469,RAJASTHAN,1985,ASUGAR,25.845
2470,PUNJAB,1986,ASUGAR,85.0
2471,RAJASTHAN,1986,ASUGAR,28.428
2472,HARYANA,1986,ASUGAR,121.0
2473,MADHYA_PRADESH,1986,ASUGAR,48.9
2474,MAHARASHTRA,1986,ASUGAR,244.7
2475,TAMIL_NADU,1986,ASUGAR,194.076
2476,ANDHRA_PRADESH,1986,ASUGAR,113.4
2477,GUJARAT,1986,ASUGAR,69.2
2478,WEST_BENGAL,1986,ASUGAR,12.479000000000001
2479,ORISSA,1986,ASUGAR,40.163000000000004
2480,UTTAR_PRADESH,1986,ASUGAR,1688.0929999999998
2481,KARNATAKA,1986,ASUGAR,172.99200000000002
2482,BIHAR,1986,ASUGAR,112.084
2483,UTTAR_PRADESH,1987,ASUGAR,1806.761
2484,PUNJAB,1987,ASUGAR,90.0
2485,BIHAR,1987,ASUGAR,112.084
2486,MAHARASHTRA,1987,ASUGAR,291.9
2487,ANDHRA_PRADESH,1987,ASUGAR,126.1
2488,KARNATAKA,1987,ASUGAR,168.4
2489,TAMIL_NADU,1987,ASUGAR,182.153
2490,HARYANA,1987,ASUGAR,138.001
2491,GUJARAT,1987,ASUGAR,81.7
2492,RAJASTHAN,1987,ASUGAR,26.103
2493,ORISSA,1987,ASUGAR,40.163000000000004
2494,MADHYA_PRADESH,1987,ASUGAR,66.1
2495,WEST_BENGAL,1987,ASUGAR,12.479000000000001
2496,BIHAR,1956,APOTATO,49.842
2497,HARYANA,1956,APOTATO,2.294
2498,WEST_BENGAL,1956,APOTATO,47.9240489
2499,MADHYA_PRADESH,1956,APOTATO,28.759
2500,KARNATAKA,1956,APOTATO,0.0
2501,UTTAR_PRADESH,1956,APOTATO,89.74
2502,GUJARAT,1956,APOTATO,0.0
2503,RAJASTHAN,1956,APOTATO,0.0
2504,ORISSA,1956,APOTATO,8.555
2505,ANDHRA_PRADESH,1956,APOTATO,0.0
2506,PUNJAB,1956,APOTATO,4.288
2507,MAHARASHTRA,1956,APOTATO,0.0
2508,TAMIL_NADU,1956,APOTATO,0.0
2509,MADHYA_PRADESH,1957,APOTATO,28.759
2510,MAHARASHTRA,1957,APOTATO,0.0
2511,WEST_BENGAL,1957,APOTATO,49.6821865
2512,UTTAR_PRADESH,1957,APOTATO,98.947
2513,HARYANA,1957,APOTATO,2.451
2514,ORISSA,1957,APOTATO,9.94
2515,TAMIL_NADU,1957,APOTATO,0.0
2516,ANDHRA_PRADESH,1957,APOTATO,0.0
2517,GUJARAT,1957,APOTATO,0.0
2518,KARNATAKA,1957,APOTATO,0.0
2519,RAJASTHAN,1957,APOTATO,0.0
2520,BIHAR,1957,APOTATO,62.773
2521,PUNJAB,1957,APOTATO,5.877000000000001
2522,BIHAR,1958,APOTATO,70.016
2523,HARYANA,1958,APOTATO,2.3280000000000003
2524,ANDHRA_PRADESH,1958,APOTATO,0.0
2525,WEST_BENGAL,1958,APOTATO,49.6457489
2526,GUJARAT,1958,APOTATO,0.0
2527,TAMIL_NADU,1958,APOTATO,0.0
2528,UTTAR_PRADESH,1958,APOTATO,104.06299999999999
2529,KARNATAKA,1958,APOTATO,0.0
2530,MADHYA_PRADESH,1958,APOTATO,28.759
2531,RAJASTHAN,1958,APOTATO,0.0
2532,PUNJAB,1958,APOTATO,7.151
2533,ORISSA,1958,APOTATO,9.834
2534,MAHARASHTRA,1958,APOTATO,0.0
2535,RAJASTHAN,1959,APOTATO,0.0
2536,HARYANA,1959,APOTATO,3.1510000000000002
2537,MADHYA_PRADESH,1959,APOTATO,28.759
2538,BIHAR,1959,APOTATO,70.518
2539,UTTAR_PRADESH,1959,APOTATO,113.566
2540,WEST_BENGAL,1959,APOTATO,57.589068000000005
2541,ANDHRA_PRADESH,1959,APOTATO,0.0
2542,GUJARAT,1959,APOTATO,0.0
2543,ORISSA,1959,APOTATO,9.996
2544,TAMIL_NADU,1959,APOTATO,0.0
2545,MAHARASHTRA,1959,APOTATO,0.0
2546,PUNJAB,1959,APOTATO,7.152
2547,KARNATAKA,1959,APOTATO,0.0
2548,PUNJAB,1960,APOTATO,6.89
2549,ORISSA,1960,APOTATO,10.481
2550,UTTAR_PRADESH,1960,APOTATO,107.65799999999999
2551,HARYANA,1960,APOTATO,3.1860000000000004
2552,RAJASTHAN,1960,APOTATO,0.0
2553,ANDHRA_PRADESH,1960,APOTATO,0.0
2554,WEST_BENGAL,1960,APOTATO,58.53643639999999
2555,MADHYA_PRADESH,1960,APOTATO,28.759
2556,GUJARAT,1960,APOTATO,0.0
2557,TAMIL_NADU,1960,APOTATO,0.0
2558,MAHARASHTRA,1960,APOTATO,0.0
2559,KARNATAKA,1960,APOTATO,0.0
2560,BIHAR,1960,APOTATO,75.62899999999999
2561,HARYANA,1961,APOTATO,3.21
2562,PUNJAB,1961,APOTATO,6.897
2563,ANDHRA_PRADESH,1961,APOTATO,0.0
2564,MADHYA_PRADESH,1961,APOTATO,28.759
2565,RAJASTHAN,1961,APOTATO,0.0
2566,WEST_BENGAL,1961,APOTATO,57.406885100000004
2567,TAMIL_NADU,1961,APOTATO,0.0
2568,GUJARAT,1961,APOTATO,0.0
2569,UTTAR_PRADESH,1961,APOTATO,108.131
2570,ORISSA,1961,APOTATO,11.007
2571,BIHAR,1961,APOTATO,72.664
2572,MAHARASHTRA,1961,APOTATO,0.0
2573,KARNATAKA,1961,APOTATO,0.0
2574,BIHAR,1962,APOTATO,81.317
2575,TAMIL_NADU,1962,APOTATO,0.0
2576,MADHYA_PRADESH,1962,APOTATO,28.759
2577,ORISSA,1962,APOTATO,18.009
2578,WEST_BENGAL,1962,APOTATO,66.13724690000001
2579,UTTAR_PRADESH,1962,APOTATO,122.164
2580,ANDHRA_PRADESH,1962,APOTATO,0.0
2581,KARNATAKA,1962,APOTATO,0.0
2582,HARYANA,1962,APOTATO,4.173
2583,MAHARASHTRA,1962,APOTATO,0.0
2584,GUJARAT,1962,APOTATO,0.0
2585,PUNJAB,1962,APOTATO,10.161
2586,RAJASTHAN,1962,APOTATO,0.0
2587,MADHYA_PRADESH,1963,APOTATO,28.759
2588,WEST_BENGAL,1963,APOTATO,65.6720639
2589,PUNJAB,1963,APOTATO,9.338
2590,RAJASTHAN,1963,APOTATO,0.0
2591,ANDHRA_PRADESH,1963,APOTATO,0.0
2592,UTTAR_PRADESH,1963,APOTATO,116.21600000000001
2593,KARNATAKA,1963,APOTATO,0.0
2594,ORISSA,1963,APOTATO,29.433000000000003
2595,TAMIL_NADU,1963,APOTATO,0.0
2596,HARYANA,1963,APOTATO,4.086
2597,MAHARASHTRA,1963,APOTATO,0.0
2598,GUJARAT,1963,APOTATO,0.0
2599,BIHAR,1963,APOTATO,82.26700000000001
2600,ANDHRA_PRADESH,1964,APOTATO,0.0
2601,MAHARASHTRA,1964,APOTATO,0.0
2602,ORISSA,1964,APOTATO,29.641
2603,GUJARAT,1964,APOTATO,0.0
2604,PUNJAB,1964,APOTATO,10.644
2605,HARYANA,1964,APOTATO,4.4
2606,WEST_BENGAL,1964,APOTATO,70.917814
2607,BIHAR,1964,APOTATO,84.64200000000001
2608,UTTAR_PRADESH,1964,APOTATO,118.99799999999999
2609,KARNATAKA,1964,APOTATO,0.0
2610,TAMIL_NADU,1964,APOTATO,0.0
2611,RAJASTHAN,1964,APOTATO,0.0
2612,MADHYA_PRADESH,1964,APOTATO,28.759
2613,KARNATAKA,1965,APOTATO,0.0
2614,MAHARASHTRA,1965,APOTATO,0.0
2615,UTTAR_PRADESH,1965,APOTATO,140.18744909999998
2616,HARYANA,1965,APOTATO,5.8
2617,ORISSA,1965,APOTATO,30.802
2618,MADHYA_PRADESH,1965,APOTATO,28.759
2619,RAJASTHAN,1965,APOTATO,0.0
2620,ANDHRA_PRADESH,1965,APOTATO,0.0
2621,WEST_BENGAL,1965,APOTATO,82.0178136
2622,BIHAR,1965,APOTATO,96.679
2623,PUNJAB,1965,APOTATO,12.55
2624,TAMIL_NADU,1965,APOTATO,0.0
2625,GUJARAT,1965,APOTATO,0.0
2626,BIHAR,1966,APOTATO,94.49799999999999
2627,ANDHRA_PRADESH,1966,APOTATO,0.0
2628,KARNATAKA,1966,APOTATO,0.0
2629,UTTAR_PRADESH,1966,APOTATO,138.0266234
2630,HARYANA,1966,APOTATO,5.9
2631,ORISSA,1966,APOTATO,30.706
2632,MADHYA_PRADESH,1966,APOTATO,28.759
2633,MAHARASHTRA,1966,APOTATO,0.0
2634,GUJARAT,1966,APOTATO,0.0
2635,TAMIL_NADU,1966,APOTATO,0.0
2636,PUNJAB,1966,APOTATO,11.9
2637,RAJASTHAN,1966,APOTATO,0.0
2638,WEST_BENGAL,1966,APOTATO,75.41214690000001
2639,MADHYA_PRADESH,1967,APOTATO,28.759
2640,RAJASTHAN,1967,APOTATO,0.0
2641,BIHAR,1967,APOTATO,94.954
2642,MAHARASHTRA,1967,APOTATO,0.0
2643,TAMIL_NADU,1967,APOTATO,0.0
2644,ORISSA,1967,APOTATO,31.205
2645,WEST_BENGAL,1967,APOTATO,78.5805679
2646,HARYANA,1967,APOTATO,5.9
2647,GUJARAT,1967,APOTATO,0.0
2648,KARNATAKA,1967,APOTATO,0.0
2649,UTTAR_PRADESH,1967,APOTATO,152.8085158
2650,ANDHRA_PRADESH,1967,APOTATO,0.0
2651,PUNJAB,1967,APOTATO,11.062999999999999
2652,HARYANA,1968,APOTATO,5.6
2653,KARNATAKA,1968,APOTATO,0.0
2654,ANDHRA_PRADESH,1968,APOTATO,0.0
2655,WEST_BENGAL,1968,APOTATO,70.84
2656,PUNJAB,1968,APOTATO,9.728
2657,UTTAR_PRADESH,1968,APOTATO,167.87
2658,BIHAR,1968,APOTATO,109.344
2659,MADHYA_PRADESH,1968,APOTATO,28.759
2660,ORISSA,1968,APOTATO,28.73
2661,TAMIL_NADU,1968,APOTATO,0.0
2662,RAJASTHAN,1968,APOTATO,0.0
2663,MAHARASHTRA,1968,APOTATO,0.0
2664,GUJARAT,1968,APOTATO,0.0
2665,WEST_BENGAL,1969,APOTATO,59.63
2666,TAMIL_NADU,1969,APOTATO,0.0
2667,RAJASTHAN,1969,APOTATO,0.0
2668,UTTAR_PRADESH,1969,APOTATO,153.92700000000002
2669,ANDHRA_PRADESH,1969,APOTATO,0.0
2670,BIHAR,1969,APOTATO,102.007
2671,PUNJAB,1969,APOTATO,9.561
2672,HARYANA,1969,APOTATO,5.5
2673,KARNATAKA,1969,APOTATO,0.0
2674,MADHYA_PRADESH,1969,APOTATO,28.759
2675,GUJARAT,1969,APOTATO,0.0
2676,ORISSA,1969,APOTATO,26.189
2677,MAHARASHTRA,1969,APOTATO,0.0
2678,MAHARASHTRA,1970,APOTATO,0.0
2679,GUJARAT,1970,APOTATO,0.0
2680,ANDHRA_PRADESH,1970,APOTATO,0.0
2681,PUNJAB,1970,APOTATO,9.683
2682,TAMIL_NADU,1970,APOTATO,0.0
2683,MADHYA_PRADESH,1970,APOTATO,28.759
2684,HARYANA,1970,APOTATO,6.0
2685,UTTAR_PRADESH,1970,APOTATO,156.466
2686,BIHAR,1970,APOTATO,100.943
2687,WEST_BENGAL,1970,APOTATO,64.79
2688,KARNATAKA,1970,APOTATO,0.0
2689,ORISSA,1970,APOTATO,25.026
2690,RAJASTHAN,1970,APOTATO,0.0
2691,ORISSA,1971,APOTATO,23.804000000000002
2692,PUNJAB,1971,APOTATO,11.372
2693,GUJARAT,1971,APOTATO,0.0
2694,MADHYA_PRADESH,1971,APOTATO,28.759
2695,KARNATAKA,1971,APOTATO,0.0
2696,TAMIL_NADU,1971,APOTATO,0.0
2697,MAHARASHTRA,1971,APOTATO,0.0
2698,BIHAR,1971,APOTATO,97.23899999999999
2699,ANDHRA_PRADESH,1971,APOTATO,0.0
2700,RAJASTHAN,1971,APOTATO,0.0
2701,WEST_BENGAL,1971,APOTATO,72.3
2702,UTTAR_PRADESH,1971,APOTATO,172.563
2703,HARYANA,1971,APOTATO,6.3
2704,ANDHRA_PRADESH,1972,APOTATO,0.0
2705,PUNJAB,1972,APOTATO,14.0
2706,UTTAR_PRADESH,1972,APOTATO,166.13400000000001
2707,HARYANA,1972,APOTATO,6.4
2708,RAJASTHAN,1972,APOTATO,0.0
2709,WEST_BENGAL,1972,APOTATO,75.4
2710,MADHYA_PRADESH,1972,APOTATO,28.759
2711,BIHAR,1972,APOTATO,104.991
2712,MAHARASHTRA,1972,APOTATO,0.0
2713,TAMIL_NADU,1972,APOTATO,0.0
2714,ORISSA,1972,APOTATO,6.934
2715,GUJARAT,1972,APOTATO,0.0
2716,KARNATAKA,1972,APOTATO,0.0
2717,GUJARAT,1973,APOTATO,0.0
2718,TAMIL_NADU,1973,APOTATO,0.0
2719,HARYANA,1973,APOTATO,9.5
2720,ORISSA,1973,APOTATO,5.436
2721,MAHARASHTRA,1973,APOTATO,0.0
2722,PUNJAB,1973,APOTATO,18.5
2723,MADHYA_PRADESH,1973,APOTATO,28.759
2724,RAJASTHAN,1973,APOTATO,0.0
2725,WEST_BENGAL,1973,APOTATO,80.26
2726,KARNATAKA,1973,APOTATO,0.0
2727,UTTAR_PRADESH,1973,APOTATO,181.468
2728,BIHAR,1973,APOTATO,107.18299999999999
2729,ANDHRA_PRADESH,1973,APOTATO,0.0
2730,ORISSA,1974,APOTATO,5.85
2731,MADHYA_PRADESH,1974,APOTATO,28.759
2732,PUNJAB,1974,APOTATO,26.5
2733,RAJASTHAN,1974,APOTATO,0.0
2734,GUJARAT,1974,APOTATO,0.0
2735,BIHAR,1974,APOTATO,114.32600000000001
2736,ANDHRA_PRADESH,1974,APOTATO,0.0
2737,WEST_BENGAL,1974,APOTATO,85.95
2738,HARYANA,1974,APOTATO,15.9
2739,TAMIL_NADU,1974,APOTATO,0.0
2740,UTTAR_PRADESH,1974,APOTATO,198.579
2741,KARNATAKA,1974,APOTATO,0.0
2742,MAHARASHTRA,1974,APOTATO,0.0
2743,WEST_BENGAL,1975,APOTATO,85.59
2744,ANDHRA_PRADESH,1975,APOTATO,0.0
2745,RAJASTHAN,1975,APOTATO,0.0
2746,MADHYA_PRADESH,1975,APOTATO,28.759
2747,GUJARAT,1975,APOTATO,0.0
2748,TAMIL_NADU,1975,APOTATO,0.0
2749,UTTAR_PRADESH,1975,APOTATO,193.889
2750,ORISSA,1975,APOTATO,6.975
2751,HARYANA,1975,APOTATO,11.4
2752,KARNATAKA,1975,APOTATO,0.0
2753,BIHAR,1975,APOTATO,142.45600000000002
2754,PUNJAB,1975,APOTATO,25.8
2755,MAHARASHTRA,1975,APOTATO,0.0
2756,UTTAR_PRADESH,1976,APOTATO,174.645
2757,BIHAR,1976,APOTATO,159.908
2758,ORISSA,1976,APOTATO,6.557
2759,HARYANA,1976,APOTATO,5.4
2760,ANDHRA_PRADESH,1976,APOTATO,0.0
2761,KARNATAKA,1976,APOTATO,0.0
2762,GUJARAT,1976,APOTATO,0.0
2763,MADHYA_PRADESH,1976,APOTATO,28.759
2764,MAHARASHTRA,1976,APOTATO,0.0
2765,WEST_BENGAL,1976,APOTATO,90.12
2766,TAMIL_NADU,1976,APOTATO,0.0
2767,PUNJAB,1976,APOTATO,25.0
2768,RAJASTHAN,1976,APOTATO,0.0
2769,GUJARAT,1977,APOTATO,0.0
2770,ORISSA,1977,APOTATO,6.928
2771,ANDHRA_PRADESH,1977,APOTATO,0.0
2772,TAMIL_NADU,1977,APOTATO,0.0
2773,PUNJAB,1977,APOTATO,34.0
2774,RAJASTHAN,1977,APOTATO,0.0
2775,MADHYA_PRADESH,1977,APOTATO,28.759
2776,HARYANA,1977,APOTATO,5.7
2777,MAHARASHTRA,1977,APOTATO,0.0
2778,BIHAR,1977,APOTATO,143.0
2779,KARNATAKA,1977,APOTATO,0.0
2780,WEST_BENGAL,1977,APOTATO,94.79
2781,UTTAR_PRADESH,1977,APOTATO,193.141
2782,HARYANA,1978,APOTATO,9.7
2783,RAJASTHAN,1978,APOTATO,0.0
2784,UTTAR_PRADESH,1978,APOTATO,268.472
2785,WEST_BENGAL,1978,APOTATO,126.58
2786,MAHARASHTRA,1978,APOTATO,0.0
2787,TAMIL_NADU,1978,APOTATO,0.0
2788,ANDHRA_PRADESH,1978,APOTATO,0.0
2789,KARNATAKA,1978,APOTATO,0.0
2790,GUJARAT,1978,APOTATO,0.0
2791,BIHAR,1978,APOTATO,145.0
2792,MADHYA_PRADESH,1978,APOTATO,28.759
2793,ORISSA,1978,APOTATO,8.196
2794,PUNJAB,1978,APOTATO,50.2
2795,TAMIL_NADU,1979,APOTATO,0.0
2796,MAHARASHTRA,1979,APOTATO,0.0
2797,BIHAR,1979,APOTATO,128.0
2798,PUNJAB,1979,APOTATO,39.3
2799,HARYANA,1979,APOTATO,6.7
2800,GUJARAT,1979,APOTATO,0.0
2801,MADHYA_PRADESH,1979,APOTATO,28.759
2802,WEST_BENGAL,1979,APOTATO,108.34
2803,KARNATAKA,1979,APOTATO,0.0
2804,ANDHRA_PRADESH,1979,APOTATO,0.0
2805,UTTAR_PRADESH,1979,APOTATO,233.74599999999998
